Sl no.,District Name,Market Name,Commodity,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
137,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,28-07-2024
138,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,28-10-2024
139,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,29-07-2024
140,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,29-10-2024
141,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4000,4000,4000,30-07-2024
142,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4200,4200,4200,27-07-2024
143,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4400,4400,4400,20-10-2024
144,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4400,4400,4400,25-11-2024
145,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4500,4500,4500,21-10-2024
146,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,24-09-2024
147,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,25-07-2024
148,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,26-11-2024
149,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,26-10-2024
150,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,27-10-2024
151,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,27-09-2024
152,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,30-10-2024
153,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4600,4600,4600,31-10-2024
154,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4800,4800,4800,04-12-2024
155,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4800,4800,4800,22-10-2024
156,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,4800,4800,4800,22-09-2024
157,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,05-12-2024
158,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,07-12-2024
159,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,23-10-2024
160,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,24-07-2024
161,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,25-09-2024
162,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,26-09-2024
163,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,27-11-2024
164,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,28-11-2024
165,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,28-09-2024
166,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5000,5000,5000,29-11-2024
167,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5400,5400,5400,03-12-2024
168,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5400,5400,5400,21-09-2024
169,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,01-10-2024
170,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,02-12-2024
171,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,12-10-2024
172,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,19-10-2024
173,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,29-09-2024
174,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,5600,5600,5600,30-09-2024
175,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,02-10-2024
176,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,06-10-2024
177,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,09-10-2024
178,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,10-10-2024
179,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,11-10-2024
180,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,15-10-2024
181,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,16-10-2024
182,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,17-10-2024
183,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ),Tomato,6000,6000,6000,18-10-2024
